x,y,z,boundary_left,boundary_right,velocity_long_ref,kappa,yaw_angle,yaw_angle_error,lat_deviation,arc_progress,time,yaw_angle_dot,velocity_lat,acceleration_long,acceleration_lat,force_long_fl,force_long_fr,force_long_rl,force_long_rr,steering_angle,steering_angle_dot
14.9443274,18.0795097,0,0.86,-0.86,3,-0.109592332,-3.33520243,0,0,46.5079016,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.846302,18.0597324,0,0.86,-0.86,3,-0.109592332,-3.34616148,0,0,46.6079024,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.7484989,18.0388813,0,0.86,-0.86,3,-0.109592332,-3.35712052,0,0,46.7079032,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.6509304,18.0169601,0,0.86,-0.86,3,-0.109592332,-3.36807957,0,0,46.8079039,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.5536079,17.9939709,0,0.86,-0.86,3,-0.109592332,-3.37903861,0,0,46.9079047,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.4565439,17.9699154,0,0.86,-0.86,3,-0.109592332,-3.38999765,0,0,47.0079055,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.3597488,17.9447994,0,0.86,-0.86,3,-0.109592332,-3.4009567,0,0,47.1079063,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.2632341,17.918623,0,0.86,-0.86,3,-0.109592332,-3.41191574,0,0,47.2079071,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.1670132,17.8913898,0,0.86,-0.86,3,-0.109592332,-3.42287479,0,0,47.3079078,0,-0.328776995,0,0,0,0,0,0,0,0,0
14.0710955,17.8631058,0,0.86,-0.86,3,-0.109592332,-3.43383383,0,0,47.4079086,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.9754944,17.8337708,0,0.86,-0.86,3,-0.109592332,-3.44479287,0,0,47.5079094,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.8802195,17.8033905,0,0.86,-0.86,3,-0.109592332,-3.45575192,0,0,47.6079102,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.785284,17.7719688,0,0.86,-0.86,3,-0.109592332,-3.46671096,0,0,47.7079109,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.6906986,17.7395077,0,0.86,-0.86,3,-0.109592332,-3.47767001,0,0,47.8079117,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.5964746,17.7060108,0,0.86,-0.86,3,-0.109592332,-3.48862905,0,0,47.9079125,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.5026236,17.6714859,0,0.86,-0.86,3,-0.109592332,-3.4995881,0,0,48.0079133,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.4091558,17.6359329,0,0.86,-0.86,3,-0.109592332,-3.51054714,0,0,48.1079141,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.3160839,17.5993576,0,0.86,-0.86,3,-0.109592332,-3.52150618,0,0,48.2079148,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.2234173,17.5617657,0,0.86,-0.86,3,-0.109592332,-3.53246523,0,0,48.3079156,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.1311693,17.523159,0,0.86,-0.86,3,-0.109592332,-3.54342427,0,0,48.4079164,0,-0.328776995,0,0,0,0,0,0,0,0,0
13.0393496,17.4835453,0,0.86,-0.86,3,-0.109592332,-3.55438332,0,0,48.5079172,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.9479694,17.4429264,0,0.86,-0.86,3,-0.109592332,-3.56534236,0,0,48.6079179,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.8570404,17.4013081,0,0.86,-0.86,3,-0.109592332,-3.5763014,0,0,48.7079187,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.766573,17.3586979,0,0.86,-0.86,3,-0.109592332,-3.58726045,0,0,48.8079195,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.6765776,17.3150978,0,0.86,-0.86,3,-0.109592332,-3.59821949,0,0,48.9079203,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.5870647,17.2705135,0,0.86,-0.86,3,-0.109592332,-3.60917854,0,0,49.007921,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.4980469,17.2249508,0,0.86,-0.86,3,-0.109592332,-3.62013758,0,0,49.1079218,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.4095325,17.1784172,0,0.86,-0.86,3,-0.109592332,-3.63109663,0,0,49.2079226,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.3215342,17.1309147,0,0.86,-0.86,3,-0.109592332,-3.64205567,0,0,49.3079234,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.2340622,17.0824509,0,0.86,-0.86,3,-0.109592332,-3.65301471,0,0,49.4079242,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.1471262,17.0330315,0,0.86,-0.86,3,-0.109592332,-3.66397376,0,0,49.5079249,0,-0.328776995,0,0,0,0,0,0,0,0,0
12.0607367,16.9826622,0,0.86,-0.86,3,-0.109592332,-3.6749328,0,0,49.6079257,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.9749041,16.9313507,0,0.86,-0.86,3,-0.109592332,-3.68589185,0,0,49.7079265,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.8896399,16.8790989,0,0.86,-0.86,3,-0.109592332,-3.69685089,0,0,49.8079273,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.8049526,16.8259182,0,0.86,-0.86,3,-0.109592332,-3.70780993,0,0,49.907928,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.7208538,16.7718124,0,0.86,-0.86,3,-0.109592332,-3.71876898,0,0,50.0079288,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.6373529,16.7167873,0,0.86,-0.86,3,-0.109592332,-3.72972802,0,0,50.1079296,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.5544596,16.6608505,0,0.86,-0.86,3,-0.109592332,-3.74068707,0,0,50.2079304,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.4721842,16.6040096,0,0.86,-0.86,3,-0.109592332,-3.75164611,0,0,50.3079312,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.3905373,16.5462685,0,0.86,-0.86,3,-0.109592332,-3.76260515,0,0,50.4079319,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.3095274,16.4876385,0,0.86,-0.86,3,-0.109592332,-3.7735642,0,0,50.5079327,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.229166,16.4281216,0,0.86,-0.86,3,-0.109592332,-3.78452324,0,0,50.6079335,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.1494608,16.3677292,0,0.86,-0.86,3,-0.109592332,-3.79548229,0,0,50.7079343,0,-0.328776995,0,0,0,0,0,0,0,0,0
11.0704222,16.3064671,0,0.86,-0.86,3,-0.109592332,-3.80644133,0,0,50.807935,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.9920597,16.2443428,0,0.86,-0.86,3,-0.109592332,-3.81740038,0,0,50.9079358,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.9143829,16.1813622,0,0.86,-0.86,3,-0.109592332,-3.82835942,0,0,51.0079366,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.8374004,16.1175365,0,0.86,-0.86,3,-0.109592332,-3.83931846,0,0,51.1079374,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.7611227,16.0528679,0,0.86,-0.86,3,-0.109592332,-3.85027751,0,0,51.2079382,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.6855583,15.9873695,0,0.86,-0.86,3,-0.109592332,-3.86123655,0,0,51.3079389,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.6107159,15.9210463,0,0.86,-0.86,3,-0.109592332,-3.8721956,0,0,51.4079397,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.5366049,15.8539066,0,0.86,-0.86,3,-0.109592332,-3.88315464,0,0,51.5079405,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.4632339,15.7859592,0,0.86,-0.86,3,-0.109592332,-3.89411368,0,0,51.6079413,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.3906126,15.7172117,0,0.86,-0.86,3,-0.109592332,-3.90507273,0,0,51.707942,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.3187485,15.6476717,0,0.86,-0.86,3,-0.109592332,-3.91603177,0,0,51.8079428,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.2476501,15.5773497,0,0.86,-0.86,3,-0.109592332,-3.92699082,0,0,51.9079436,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.1773281,15.5062513,0,0.86,-0.86,3,-0.109592332,-3.93794986,0,0,52.0079444,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.107789,15.4343882,0,0.86,-0.86,3,-0.109592332,-3.94890891,0,0,52.1079451,0,-0.328776995,0,0,0,0,0,0,0,0,0
10.0390406,15.3617659,0,0.86,-0.86,3,-0.109592332,-3.95986795,0,0,52.2079459,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.97109318,15.2883949,0,0.86,-0.86,3,-0.109592332,-3.97082699,0,0,52.3079467,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.90395355,15.2142839,0,0.86,-0.86,3,-0.109592332,-3.98178604,0,0,52.4079475,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.83763027,15.1394415,0,0.86,-0.86,3,-0.109592332,-3.99274508,0,0,52.5079483,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.77213097,15.0638771,0,0.86,-0.86,3,-0.109592332,-4.00370413,0,0,52.607949,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.70746422,14.9875994,0,0.86,-0.86,3,-0.109592332,-4.01466317,0,0,52.7079498,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.6436367,14.9106169,0,0.86,-0.86,3,-0.109592332,-4.02562221,0,0,52.8079506,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.58065701,14.8329401,0,0.86,-0.86,3,-0.109592332,-4.03658126,0,0,52.9079514,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.51853275,14.7545776,0,0.86,-0.86,3,-0.109592332,-4.0475403,0,0,53.0079521,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.45726967,14.675539,0,0.86,-0.86,3,-0.109592332,-4.05849935,0,0,53.1079529,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.39687729,14.5958347,0,0.86,-0.86,3,-0.109592332,-4.06945839,0,0,53.2079537,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.33736229,14.5154724,0,0.86,-0.86,3,-0.109592332,-4.08041743,0,0,53.3079545,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.27873135,14.4344625,0,0.86,-0.86,3,-0.109592332,-4.09137648,0,0,53.4079553,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.22099113,14.3528156,0,0.86,-0.86,3,-0.109592332,-4.10233552,0,0,53.507956,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.16414928,14.2705402,0,0.86,-0.86,3,-0.109592332,-4.11329457,0,0,53.6079568,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.10821342,14.1876469,0,0.86,-0.86,3,-0.109592332,-4.12425361,0,0,53.7079576,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.05318832,14.104146,0,0.86,-0.86,3,-0.109592332,-4.13521266,0,0,53.8079584,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.99908161,14.0200472,0,0.86,-0.86,3,-0.109592332,-4.1461717,0,0,53.9079591,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.94589996,13.93536,0,0.86,-0.86,3,-0.109592332,-4.15713074,0,0,54.0079599,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.89365005,13.8500957,0,0.86,-0.86,3,-0.109592332,-4.16808979,0,0,54.1079607,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.84233761,13.7642632,0,0.86,-0.86,3,-0.109592332,-4.17904883,0,0,54.2079615,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.79196835,13.6778736,0,0.86,-0.86,3,-0.109592332,-4.19000788,0,0,54.3079622,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.74254894,13.5909376,0,0.86,-0.86,3,-0.109592332,-4.20096692,0,0,54.407963,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.69408512,13.5034657,0,0.86,-0.86,3,-0.109592332,-4.21192596,0,0,54.5079638,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.64658356,13.4154673,0,0.86,-0.86,3,-0.109592332,-4.22288501,0,0,54.6079646,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.60004902,13.3269539,0,0.86,-0.86,3,-0.109592332,-4.23384405,0,0,54.7079654,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.55448627,13.2379351,0,0.86,-0.86,3,-0.109592332,-4.2448031,0,0,54.8079661,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.50990295,13.1484232,0,0.86,-0.86,3,-0.109592332,-4.25576214,0,0,54.9079669,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.46630287,13.0584278,0,0.86,-0.86,3,-0.109592332,-4.26672119,0,0,55.0079677,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.4236908,12.9679594,0,0.86,-0.86,3,-0.109592332,-4.27768023,0,0,55.1079685,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.38207436,12.8770304,0,0.86,-0.86,3,-0.109592332,-4.28863927,0,0,55.2079692,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.34145546,12.7856503,0,0.86,-0.86,3,-0.109592332,-4.29959832,0,0,55.30797,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.30184078,12.6938305,0,0.86,-0.86,3,-0.109592332,-4.31055736,0,0,55.4079708,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.26323509,12.6015825,0,0.86,-0.86,3,-0.109592332,-4.32151641,0,0,55.5079716,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.2256422,12.5089169,0,0.86,-0.86,3,-0.109592332,-4.33247545,0,0,55.6079724,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.18906784,12.415844,0,0.86,-0.86,3,-0.109592332,-4.34343449,0,0,55.7079731,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.15351486,12.3223772,0,0.86,-0.86,3,-0.109592332,-4.35439354,0,0,55.8079739,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.11898899,12.2285252,0,0.86,-0.86,3,-0.109592332,-4.36535258,0,0,55.9079747,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.08549309,12.1343012,0,0.86,-0.86,3,-0.109592332,-4.37631163,0,0,56.0079755,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.05303192,12.0397158,0,0.86,-0.86,3,-0.109592332,-4.38727067,0,0,56.1079762,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.02160931,11.9447803,0,0.86,-0.86,3,-0.109592332,-4.39822972,0,0,56.207977,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.99122906,11.8495054,0,0.86,-0.86,3,-0.109592332,-4.40918876,0,0,56.3079778,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.96189451,11.7539043,0,0.86,-0.86,3,-0.109592332,-4.4201478,0,0,56.4079786,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.93360949,11.6579866,0,0.86,-0.86,3,-0.109592332,-4.43110685,0,0,56.5079794,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.90637732,11.5617657,0,0.86,-0.86,3,-0.109592332,-4.44206589,0,0,56.6079801,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.88020134,11.4652519,0,0.86,-0.86,3,-0.109592332,-4.45302494,0,0,56.7079809,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.85508442,11.3684559,0,0.86,-0.86,3,-0.109592332,-4.46398398,0,0,56.8079817,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.83102989,11.2713919,0,0.86,-0.86,3,-0.109592332,-4.47494302,0,0,56.9079825,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.80804062,11.1740694,0,0.86,-0.86,3,-0.109592332,-4.48590207,0,0,57.0079832,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.78611946,11.0765009,0,0.86,-0.86,3,-0.109592332,-4.49686111,0,0,57.107984,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.76526833,10.9786978,0,0.86,-0.86,3,-0.109592332,-4.50782016,0,0,57.2079848,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.74549055,10.8806725,0,0.86,-0.86,3,-0.109592332,-4.5187792,0,0,57.3079856,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.72678804,10.7824364,0,0.86,-0.86,3,-0.109592332,-4.52973824,0,0,57.4079863,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.70916367,10.684001,0,0.86,-0.86,3,-0.109592332,-4.54069729,0,0,57.5079871,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.69261837,10.5853786,0,0.86,-0.86,3,-0.109592332,-4.55165633,0,0,57.6079879,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.67715549,10.4865799,0,0.86,-0.86,3,-0.109592332,-4.56261538,0,0,57.7079887,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.66277599,10.387619,0,0.86,-0.86,3,-0.109592332,-4.57357442,0,0,57.8079895,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.64948177,10.2885056,0,0.86,-0.86,3,-0.109592332,-4.58453347,0,0,57.9079902,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.63727474,10.1892529,0,0.86,-0.86,3,-0.109592332,-4.59549251,0,0,58.007991,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.62615585,10.0898724,0,0.86,-0.86,3,-0.109592332,-4.60645155,0,0,58.1079918,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.61612701,9.99037552,0,0.86,-0.86,3,-0.109592332,-4.6174106,0,0,58.2079926,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.6071887,9.89077473,0,0.86,-0.86,3,-0.109592332,-4.62836964,0,0,58.3079933,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.59934282,9.79108238,0,0.86,-0.86,3,-0.109592332,-4.63932869,0,0,58.4079941,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.59258986,9.69130993,0,0.86,-0.86,3,-0.109592332,-4.65028773,0,0,58.5079949,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.58693075,9.59146881,0,0.86,-0.86,3,-0.109592332,-4.66124677,0,0,58.6079957,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.58236599,9.49157238,0,0.86,-0.86,3,-0.109592332,-4.67220582,0,0,58.7079965,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57889652,9.39163208,0,0.86,-0.86,3,-0.109592332,-4.68316486,0,0,58.8079972,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57652187,9.29165936,0,0.86,-0.86,3,-0.109592332,-4.69412391,0,0,58.907998,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57524347,9.1916666,0,0.86,-0.86,3,-0.109592332,-4.70508295,0,0,59.0079988,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57506084,9.09166622,0,0.86,-0.86,3,-0.109592332,1.56714331,0,0,59.1079996,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57597399,8.99166965,0,0.86,-0.86,3,-0.109592332,1.55618427,0,0,59.2080003,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.57798338,8.8916893,0,0.86,-0.86,3,-0.109592332,1.54522522,0,0,59.3080011,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.58108759,8.7917366,0,0.86,-0.86,3,-0.109592332,1.53426618,0,0,59.4080019,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.58528757,8.69182396,0,0.86,-0.86,3,-0.109592332,1.52330714,0,0,59.5080027,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.59058189,8.59196377,0,0.86,-0.86,3,-0.109592332,1.51234809,0,0,59.6080034,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.59697056,8.49216652,0,0.86,-0.86,3,-0.109592332,1.50138905,0,0,59.7080042,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.60445213,8.39244652,0,0.86,-0.86,3,-0.109592332,1.49043,0,0,59.808005,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.61302614,8.29281425,0,0.86,-0.86,3,-0.109592332,1.47947096,0,0,59.9080058,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.62269163,8.19328117,0,0.86,-0.86,3,-0.109592332,1.46851191,0,0,60.0080066,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.63344717,8.09386063,0,0.86,-0.86,3,-0.109592332,1.45755287,0,0,60.1080073,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.64529181,7.99456406,0,0.86,-0.86,3,-0.109592332,1.44659383,0,0,60.2080081,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.65822411,7.89540291,0,0.86,-0.86,3,-0.109592332,1.43563478,0,0,60.3080089,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.67224169,7.79638958,0,0.86,-0.86,3,-0.109592332,1.42467574,0,0,60.4080097,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.68734407,7.69753551,0,0.86,-0.86,3,-0.109592332,1.41371669,0,0,60.5080104,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.7035284,7.59885311,0,0.86,-0.86,3,-0.109592332,1.40275765,0,0,60.6080112,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.72079325,7.50035381,0,0.86,-0.86,3,-0.109592332,1.39179861,0,0,60.708012,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.7391367,7.40205002,0,0.86,-0.86,3,-0.109592332,1.38083956,0,0,60.8080128,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.75855637,7.30395317,0,0.86,-0.86,3,-0.109592332,1.36988052,0,0,60.9080136,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.77904987,7.20607471,0,0.86,-0.86,3,-0.109592332,1.35892147,0,0,61.0080143,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.80061483,7.10842657,0,0.86,-0.86,3,-0.109592332,1.34796243,0,0,61.1080151,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.82324839,7.01102114,0,0.86,-0.86,3,-0.109592332,1.33700339,0,0,61.2080159,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.84694815,6.91386938,0,0.86,-0.86,3,-0.109592332,1.32604434,0,0,61.3080167,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.87171125,6.81698275,0,0.86,-0.86,3,-0.109592332,1.3150853,0,0,61.4080174,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.89753437,6.72037363,0,0.86,-0.86,3,-0.109592332,1.30412625,0,0,61.5080182,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.92441511,6.62405348,0,0.86,-0.86,3,-0.109592332,1.29316721,0,0,61.608019,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.95234919,6.52803373,0,0.86,-0.86,3,-0.109592332,1.28220816,0,0,61.7080198,0,-0.328776995,0,0,0,0,0,0,0,0,0
7.98133421,6.43232536,0,0.86,-0.86,3,-0.109592332,1.27124912,0,0,61.8080206,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.01136684,6.33694077,0,0.86,-0.86,3,-0.109592332,1.26029008,0,0,61.9080213,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.04244232,6.24189138,0,0.86,-0.86,3,-0.109592332,1.24933103,0,0,62.0080221,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.0745573,6.14718771,0,0.86,-0.86,3,-0.109592332,1.23837199,0,0,62.1080229,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.10770893,6.05284166,0,0.86,-0.86,3,-0.109592332,1.22741294,0,0,62.2080237,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.14189243,5.95886469,0,0.86,-0.86,3,-0.109592332,1.2164539,0,0,62.3080244,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.17710304,5.86526823,0,0.86,-0.86,3,-0.109592332,1.20549486,0,0,62.4080252,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.2133379,5.77206278,0,0.86,-0.86,3,-0.109592332,1.19453581,0,0,62.508026,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.25059128,5.67926025,0,0.86,-0.86,3,-0.109592332,1.18357677,0,0,62.6080268,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.28886032,5.58687162,0,0.86,-0.86,3,-0.109592332,1.17261772,0,0,62.7080275,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.32813931,5.49490786,0,0.86,-0.86,3,-0.109592332,1.16165868,0,0,62.8080283,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.36842346,5.40338039,0,0.86,-0.86,3,-0.109592332,1.15069963,0,0,62.9080291,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.40970802,5.31229925,0,0.86,-0.86,3,-0.109592332,1.13974059,0,0,63.0080299,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.45198822,5.22167635,0,0.86,-0.86,3,-0.109592332,1.12878155,0,0,63.1080307,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.49526024,5.13152266,0,0.86,-0.86,3,-0.109592332,1.1178225,0,0,63.2080314,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.53951645,5.04184771,0,0.86,-0.86,3,-0.109592332,1.10686346,0,0,63.3080322,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.58475304,4.9526639,0,0.86,-0.86,3,-0.109592332,1.09590441,0,0,63.408033,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.63096428,4.86398077,0,0.86,-0.86,3,-0.109592332,1.08494537,0,0,63.5080338,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.67814445,4.77580929,0,0.86,-0.86,3,-0.109592332,1.07398633,0,0,63.6080345,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.72628784,4.68816042,0,0.86,-0.86,3,-0.109592332,1.06302728,0,0,63.7080353,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.77538967,4.60104465,0,0.86,-0.86,3,-0.109592332,1.05206824,0,0,63.8080361,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.82544231,4.51447153,0,0.86,-0.86,3,-0.109592332,1.04110919,0,0,63.9080369,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.876441,4.42845249,0,0.86,-0.86,3,-0.109592332,1.03015015,0,0,64.0080377,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.92838001,4.34299755,0,0.86,-0.86,3,-0.109592332,1.01919111,0,0,64.1080384,0,-0.328776995,0,0,0,0,0,0,0,0,0
8.98125172,4.2581172,0,0.86,-0.86,3,-0.109592332,1.00823206,0,0,64.2080392,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.03505039,4.17382097,0,0.86,-0.86,3,-0.109592332,0.997273017,0,0,64.30804,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.08977032,4.09011936,0,0.86,-0.86,3,-0.109592332,0.986313973,0,0,64.4080408,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.14540291,4.00702238,0,0.86,-0.86,3,-0.109592332,0.975354928,0,0,64.5080415,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.20194435,3.92454028,0,0.86,-0.86,3,-0.109592332,0.964395884,0,0,64.6080423,0,-0.328776995,0,0,0,0,0,0,0,0,0
9.25938511,3.84268284,0,0.86,-0.86,3,-0.109592332,0.95343684,0,0,64.7080431,0,-0.328776995,0,0,0,0,0,0,0,0,0
